atom,x,y,z
C,4.9207,19.7358,71.3259
C,2.1261,20.2286,71.3259
C,0.7099,20.3276,71.3259
C,-2.1261,20.2286,71.3259
C,-3.532,20.031,71.3259
C,-6.2854,19.3445,71.3259
C,-7.6195,18.8589,71.3259
C,-10.17,17.615,71.3259
C,-11.374,16.8626,71.3259
C,-13.6101,15.1156,71.3259
C,-14.6314,14.1294,71.3259
C,-16.4554,11.9556,71.3259
C,-17.2493,10.7786,71.3259
C,-18.5815,8.273,71.3259
C,-19.1133,6.9567,71.3259
C,-19.8955,4.2289,71.3259
C,-20.1421,2.8308,71.3259
C,-20.34,0,71.3259
C,-20.2905,-1.4188,71.3259
C,-19.8955,-4.2289,71.3259
C,-19.5521,-5.6065,71.3259
C,-18.5815,-8.273,71.3259
C,-17.9592,-9.5491,71.3259
C,-16.4554,-11.9556,71.3259
C,-15.5813,-13.0743,71.3259
C,-13.6101,-15.1156,71.3259
C,-12.5226,-16.0281,71.3259
C,-10.17,-17.615,71.3259
C,-8.9165,-18.2815,71.3259
C,-6.2854,-19.3445,71.3259
C,-4.9207,-19.7358,71.3259
C,-2.1261,-20.2286,71.3259
C,-0.7099,-20.3276,71.3259
C,2.1261,-20.2286,71.3259
C,3.532,-20.031,71.3259
C,6.2854,-19.3445,71.3259
C,7.6195,-18.8589,71.3259
C,10.17,-17.615,71.3259
C,11.374,-16.8626,71.3259
C,13.6101,-15.1156,71.3259
C,14.6314,-14.1294,71.3259
C,16.4554,-11.9556,71.3259
C,17.2493,-10.7786,71.3259
C,18.5815,-8.273,71.3259
C,19.1133,-6.9567,71.3259
C,20.2286,-2.1261,72.5556
C,20.3276,-0.7099,72.5556
C,20.2286,2.1261,72.5556
C,20.031,3.532,72.5556
C,19.3445,6.2854,72.5556
C,18.8589,7.6195,72.5556
C,17.615,10.17,72.5556
C,16.8626,11.374,72.5556
C,15.1156,13.6101,72.5556
C,14.1294,14.6314,72.5556
C,11.9556,16.4554,72.5556
C,10.7786,17.2493,72.5556
C,8.273,18.5815,72.5556
C,6.9567,19.1133,72.5556
C,4.2289,19.8955,72.5556
C,2.8308,20.1421,72.5556
C,0,20.34,72.5556
C,-1.4188,20.2905,72.5556
C,-4.2289,19.8955,72.5556
C,-5.6065,19.5521,72.5556
C,-8.273,18.5815,72.5556
C,-9.5491,17.9592,72.5556
C,-11.9556,16.4554,72.5556
C,-13.0743,15.5813,72.5556
C,-15.1156,13.6101,72.5556
C,-16.0281,12.5226,72.5556
C,-17.615,10.17,72.5556
C,-18.2815,8.9165,72.5556
C,-19.3445,6.2854,72.5556
C,-19.7358,4.9207,72.5556
C,-20.2286,2.1261,72.5556
C,-20.3276,0.7099,72.5556
C,-20.2286,-2.1261,72.5556
C,-20.031,-3.532,72.5556
C,-19.3445,-6.2854,72.5556
C,-18.8589,-7.6195,72.5556
C,-17.615,-10.17,72.5556
C,-16.8626,-11.374,72.5556
C,-15.1156,-13.6101,72.5556
C,-14.1294,-14.6314,72.5556
C,-11.9556,-16.4554,72.5556
C,-10.7786,-17.2493,72.5556
C,-8.273,-18.5815,72.5556
C,-6.9567,-19.1133,72.5556
C,-4.2289,-19.8955,72.5556
C,-2.8308,-20.1421,72.5556
C,0,-20.34,72.5556
C,1.4188,-20.2905,72.5556
C,4.2289,-19.8955,72.5556
C,5.6065,-19.5521,72.5556
C,8.273,-18.5815,72.5556
C,9.5491,-17.9592,72.5556
C,11.9556,-16.4554,72.5556
C,13.0743,-15.5813,72.5556
C,15.1156,-13.6101,72.5556
C,16.0281,-12.5226,72.5556
C,17.615,-10.17,72.5556
C,18.2815,-8.9165,72.5556
C,19.3445,-6.2854,72.5556
C,19.7358,-4.9207,72.5556
